Date,Open,High,Low,Close,Volume,Adj Close
2003/3/7,75.71,77.99,75.71,77.9,8129200,66.1
2003/3/6,77,77.78,76.7,77.07,5876300,65.4
2003/3/5,76.7,77.73,76.25,77.73,6658000,65.96
2003/3/4,77.6,77.75,76.53,76.7,5672200,65.08
2003/3/3,78.9,79,77.12,77.33,6618300,65.62
2003/2/28,77,78.47,77,77.95,6585200,66.14
2003/2/27,77.9,78.59,76.75,77.28,9926500,65.58
2003/2/26,78.45,79.05,77.3,77.4,8587000,65.68
2003/2/25,77.9,79.37,76.9,79.07,7675900,67.1
2003/2/24,79.7,79.99,78.56,78.56,6874700,66.66
2003/2/21,79.49,80,78.16,79.95,7453900,67.84
2003/2/20,79.57,80.05,78.71,79.15,6285100,67.16
2003/2/19,79.08,79.7,78.82,79.51,5440300,67.47
2003/2/18,78.02,79.5,77.91,79.33,7791200,67.32
2003/2/14,76.4,77.45,75.35,77.45,8299500,65.72
2003/2/13,76.1,76.35,74.31,75.86,11218400,64.37
2003/2/12,77.5,78.09,76.5,76.5,5609200,64.91
2003/2/11,78.3,78.97,77.31,77.39,8598200,65.67
2003/2/10,77.1,78.02,76.45,77.91,7949100,66.11
2003/2/7,77.97,78.15,76.61,77.1,8296400,65.42
2003/2/6,77.11,78.2,76.51,77.51,7755200,65.77
2003/2/5,77.85,78.9,76.87,77.26,7427200,65.43
2003/2/4,78.18,78.18,76.25,77.09,7216200,65.29
2003/2/3,78.2,78.87,77.75,78.18,6683500,66.21
2003/1/31,77.7,78.34,77.02,78.2,9744100,66.23
2003/1/30,81.3,81.3,78.3,78.3,7349500,66.31
2003/1/29,79.5,80.7,78.57,80.32,7755000,68.02
2003/1/28,78.5,80.47,78.36,80.11,8017400,67.85
2003/1/27,77.99,79.5,77.61,78.42,9307800,66.41
2003/1/24,80.6,81.5,78.82,78.99,7748000,66.9
2003/1/23,80.15,81.36,79.8,81.05,8371400,68.64
2003/1/22,80,80.77,79.39,79.7,9432400,67.5
2003/1/21,81.3,81.85,80.5,80.54,8926900,68.21
2003/1/17,83.74,83.74,81.18,81.3,17331200,68.85
2003/1/16,87.4,87.71,85.38,86.05,9904300,72.88
2003/1/15,88.58,88.65,86.95,87.59,8146600,74.18
2003/1/14,87.23,88.59,87.22,88.58,7569100,75.02
2003/1/13,88.31,88.95,87.35,87.51,10499000,74.11
2003/1/10,85.85,88.04,85.7,87.68,9955400,74.26
2003/1/9,84.75,87.02,84.75,87,10711600,73.68
2003/1/8,85.55,85.69,84.07,84.19,9508800,71.3
2003/1/7,83.95,86.18,83.75,86,11906900,72.83
2003/1/6,81.9,84.8,81.81,83.59,7921300,70.79
2003/1/3,80.7,81.65,80.21,81.65,5962300,69.15
2003/1/2,78.8,80.57,78.19,80.57,7864500,68.24
2002/12/31,77.1,78.46,77.1,77.5,7871400,65.64
2002/12/30,77,77.43,75.6,76.25,8066600,64.58
2002/12/27,78.5,79.18,76.61,77.36,6334100,65.52
2002/12/26,79.81,80.7,78.26,78.5,5784300,66.48
2002/12/24,80.2,81,79.76,79.76,2420200,67.55
2002/12/23,79.75,81.5,79.44,80.26,5922200,67.97
2002/12/20,79.4,80,78.88,79.79,8053800,67.57
2002/12/19,78.6,80.34,78.35,78.66,7319900,66.62
2002/12/18,79.25,79.69,78.24,79.13,6514900,67.02
2002/12/17,80.6,81.77,80.03,80.31,6167100,68.02
2002/12/16,79.6,81.79,79.05,81.62,8483500,69.12
2002/12/13,79.25,80,78.27,80,7773800,67.75
2002/12/12,81.25,81.69,79.7,80.17,7208700,67.9
2002/12/11,80.8,82.48,79.99,81.44,6661000,68.97
2002/12/10,78.6,81,78.6,80.8,6869800,68.43
2002/12/9,81,81.33,79.5,79.59,8841900,67.41
2002/12/6,81.5,82.75,81.07,82.32,7594800,69.72
2002/12/5,84.9,84.98,82.6,83.06,6900000,70.34
2002/12/4,83.41,84.86,82.82,83.69,10053500,70.88
2002/12/3,86.72,87.03,85.15,85.21,7027800,72.16
2002/12/2,88.6,89.46,86.3,87.3,9694200,73.93
2002/11/29,87.71,88.05,86.76,86.92,2980700,73.61
2002/11/27,85.9,88.11,85.85,87.7,8209800,74.27
2002/11/26,86.15,86.15,84.39,85.06,8560800,72.04
2002/11/25,84.63,86.25,83.52,86.2,8651200,73
2002/11/22,83.95,85.17,83.8,84.43,9053300,71.5
2002/11/21,82.05,84.92,82.05,84.9,12737200,71.9
2002/11/20,77.95,81.71,77.9,81.61,9070900,69.12
2002/11/19,78.24,79.45,77.84,78.37,6918400,66.37
2002/11/18,80.8,80.99,79.08,79.18,7321300,67.06
2002/11/15,80.38,80.4,79.01,80.01,11367800,67.76
2002/11/14,80.38,80.99,79.4,80.72,9662800,68.36
2002/11/13,79.5,80.33,77.98,79.35,11984700,67.2
2002/11/12,77.5,79.9,77.3,79.15,9027700,67.03
2002/11/11,77.59,78.36,76.7,77.29,7386400,65.46
2002/11/8,78.5,79.29,77.2,77.59,8119600,65.71
2002/11/7,80,80,78.32,78.95,11036800,66.86
2002/11/6,80.8,81.88,80.05,81.54,10480800,69.06
2002/11/5,81.75,82.01,80.47,81.68,10466700,69.05
2002/11/4,81.99,83.81,81.7,82.5,12006000,69.74
2002/11/1,78.9,80.5,78.32,80.4,9395200,67.97
2002/10/31,78.67,79.79,78.5,78.94,9864300,66.73
2002/10/30,77,79.4,76.02,78.67,12865800,66.5
2002/10/29,76.56,77.05,74.2,76.74,11455200,64.87
2002/10/28,75.15,77.5,74.56,76.56,12544900,64.72
2002/10/25,72.5,74.62,72.16,74.56,7514200,63.03
2002/10/24,75.5,75.55,71.75,72.1,10524000,60.95
2002/10/23,74.4,74.97,72.46,74.6,12441900,63.06
2002/10/22,74.5,75.68,73.62,74.49,10371500,62.97
2002/10/21,73.65,75.9,72.94,75.55,10875700,63.87
2002/10/18,71.73,74.25,70.26,74.25,12482900,62.77
2002/10/17,72.8,73,71.23,72.2,21344600,61.03
2002/10/16,66.6,67,64.24,64.9,15900200,54.86
2002/10/15,67.75,68.48,66.58,68.48,14600200,57.89
2002/10/14,61.54,63.8,61.54,63.42,7925300,53.61
2002/10/11,62,63.92,61.5,63.92,17853800,54.03
2002/10/10,54.65,58.48,54.01,57.58,12670600,48.68
2002/10/9,56.05,56.7,54.81,55.07,12156000,46.55
2002/10/8,57.78,58.09,54.8,57.05,14744500,48.23
2002/10/7,56.6,58.5,56.6,56.86,9641600,48.07
2002/10/4,59.5,59.51,55.77,56.6,14551900,47.85
2002/10/3,60.3,61.16,58.95,60,11001100,50.72
2002/10/2,61.18,62,58.35,59.63,10653300,50.41
2002/10/1,59.2,61.98,58.99,61.17,11642800,51.71
2002/9/30,59.55,59.89,57.99,58.31,13020100,49.29
2002/9/27,61.43,63.49,60.31,60.36,8793100,51.03
2002/9/26,64.2,64.88,61.33,62.02,12368800,52.43
2002/9/25,61.2,63.77,60.99,63.01,13119200,53.27
2002/9/24,61.08,63.3,59.55,59.75,16710100,50.51
2002/9/23,63.75,63.75,62.37,63.37,8377100,53.57
2002/9/20,65.4,65.4,63.9,63.92,14195200,54.03
2002/9/19,64.8,66.48,64.65,64.8,22034900,54.78
2002/9/18,70.65,70.9,68.86,69.55,12712700,58.79
2002/9/17,73,73.45,71.35,71.75,6195100,60.65
2002/9/16,72,72.72,71.23,72.32,4595200,61.14
2002/9/13,71.5,72.88,71.31,72.5,5949600,61.29
2002/9/12,74.05,74.05,71.64,71.87,6707400,60.76
2002/9/11,76.4,77.5,74.06,74.2,5394400,62.73
2002/9/10,74.6,75.6,73.85,75.6,5538300,63.91
2002/9/9,72.45,74.98,71.85,74.5,5785000,62.98
2002/9/6,73.75,73.99,73.07,73.2,4586500,61.88
2002/9/5,72.74,72.85,71.5,72.18,6467700,61.02
2002/9/4,72.35,73.99,71.6,73.73,6264600,62.33
2002/9/3,74.2,75,72.3,72.35,6849400,61.16
2002/8/30,75.55,76.35,75.1,75.38,5002500,63.72
2002/8/29,75.6,77.35,75.15,76.62,5857400,64.77
2002/8/28,76,77.01,75.67,76.06,6590300,64.3
2002/8/27,80.4,80.44,77.3,77.96,7087800,65.9
2002/8/26,80.4,80.89,77.8,79.42,6997800,67.14
2002/8/23,81.2,81.48,79.35,80.4,5908900,67.97
2002/8/22,80.95,82.45,80.2,81.99,5446600,69.31
2002/8/21,81.9,82.33,79.55,81,7768600,68.47
2002/8/20,81.56,82,80.18,81.27,7671000,68.7
2002/8/19,79.35,82.85,79.01,82.49,10803900,69.73
2002/8/16,76.5,79.98,75.98,79.35,11645800,67.08
2002/8/15,75.4,76.71,74.6,76.5,9267300,64.67
2002/8/14,71.95,75.02,71.35,74.92,8353000,63.33
2002/8/13,71.55,73.8,71.19,71.9,8014700,60.78
2002/8/12,71.05,72.64,70.61,71.77,5263300,60.67
2002/8/9,70.61,74.3,70.4,71.83,6940900,60.72
2002/8/8,69.2,72.05,68.35,71.61,8420500,60.54
2002/8/7,69,69.9,66.8,69.17,8037300,58.47
2002/8/6,67,69.42,66.61,67.9,8370800,57.27
2002/8/5,67.94,68.35,65.85,65.99,7126900,55.66
2002/8/2,68.21,68.23,67.12,67.88,6915000,57.26
2002/8/1,70.4,70.7,67.22,68.25,8832000,57.57
2002/7/31,70.75,71.6,69.11,70.4,12718600,59.38
2002/7/30,70.5,72.7,70.02,71.79,10138600,60.55
2002/7/29,70.37,71.4,68,71.18,11919300,60.04
2002/7/26,68.75,69.47,65.76,66.4,11576400,56.01
2002/7/25,68.9,70,67.3,69.35,10989800,58.5
2002/7/24,66,70,65.7,69.54,13804500,58.66
2002/7/23,68.25,70,66.66,67.05,12766700,56.56
2002/7/22,71.25,72.19,68.31,68.5,14866900,57.78
2002/7/19,70.96,72.7,70,72,11612900,60.73
2002/7/18,70.5,74.2,70,72.05,15310800,60.77
2002/7/17,71,71.6,69.62,70.69,11537300,59.63
2002/7/16,69.51,71.39,68.48,69.01,10486800,58.21
2002/7/15,68.4,71,66.6,71,10420900,59.89
2002/7/12,70,71.74,68.8,69.21,8572200,58.38
2002/7/11,68,69.75,67.55,69.41,11026400,58.55
2002/7/10,70.6,71.25,68.53,68.76,10073400,58
2002/7/9,71.4,72.25,69.45,69.67,11165600,58.77
2002/7/8,73,73.48,71.03,71.3,9488100,60.14
2002/7/5,72.45,73.9,72,73.5,5243000,62
2002/7/3,67.95,70.71,67.87,70.51,8469900,59.47
2002/7/2,67.85,69.4,67.7,68.58,12012900,57.85
2002/7/1,72.01,72.41,67.16,67.6,12055900,57.02
2002/6/28,71.35,73.62,71.25,72,10945600,60.73
2002/6/27,71.2,72.15,69.1,71.9,10610100,60.65
2002/6/26,66.1,70.59,66.1,70.05,11544000,59.09
2002/6/25,70.3,71.45,68.41,68.6,8554800,57.86
2002/6/24,67.25,71.49,67.25,69.7,14687700,58.79
2002/6/21,70,70.99,68.19,68.75,15542600,57.99
2002/6/20,74,74.09,71.43,71.58,11116900,60.38
2002/6/19,74.2,75.2,73.25,73.35,9455400,61.87
2002/6/18,75.6,76.9,75.47,75.94,7242000,64.05
2002/6/17,76.18,77.75,75.16,77.14,7775800,65.07
2002/6/14,74.2,76.77,73.25,76.17,8592000,64.25
2002/6/13,75.45,77.4,75.3,75.6,8909600,63.77
2002/6/12,75.4,75.95,73.25,74.65,13296100,62.97
2002/6/11,77.85,78.25,75.2,75.49,7953400,63.67
2002/6/10,77.75,78.8,76.6,76.8,7075800,64.78
2002/6/7,78.48,78.85,77,78.3,9309400,66.04
2002/6/6,80.55,80.95,78.89,79.66,5540600,67.19
2002/6/5,79.65,80.71,79.11,80.55,7172100,67.94
2002/6/4,78.11,79.65,77.6,79.31,7273200,66.9
2002/6/3,80.75,80.91,78,78.11,8383600,65.88
2002/5/31,82.05,82.05,80.4,80.45,5126200,67.86
2002/5/30,80.6,82.25,80.22,82.25,7374100,69.38
2002/5/29,81.5,82,81,81.6,4519500,68.83
2002/5/28,82.8,83.11,81.69,82.08,4552100,69.23
2002/5/24,83.65,83.75,82.62,83.1,4122000,70.09
2002/5/23,84.25,85.05,82.52,84.35,6865600,71.15
2002/5/22,83.76,84.39,82.74,84,5040700,70.85
2002/5/21,84.41,85,83.3,83.45,4454000,70.39
2002/5/20,85.45,85.46,83.93,84.45,4530300,71.23
2002/5/17,86.25,86.4,85,85.69,5874800,72.28
2002/5/16,84.2,86,83.4,85.45,6768300,72.08
2002/5/15,84.6,86.49,84.05,84.5,8552300,71.27
2002/5/14,84.5,85.48,82.19,85.48,9624700,72.1
2002/5/13,80.25,82.29,79.5,82.19,6527600,69.33
2002/5/10,79.95,80.5,79.25,79.68,7386300,67.21
2002/5/9,81.9,83,79,79.93,10130100,67.42
2002/5/8,78.2,82.8,78.2,82.45,12779700,69.55
2002/5/7,76.89,77.5,75.92,76.5,17418700,64.4
2002/5/6,81.7,81.87,76,76,13648400,63.98
2002/5/3,83.1,83.5,81.11,81.78,8656300,68.84
2002/5/2,83.75,84.8,83.13,83.86,6582900,70.6
2002/5/1,83.85,84.65,81.67,84.3,12203800,70.97
2002/4/30,83.91,85.23,83.53,83.76,8883900,70.51
2002/4/29,84.71,85.1,83.55,83.89,6535600,70.62
2002/4/26,86.7,86.96,84.7,84.71,6684200,71.31
2002/4/25,86.05,86.92,85.77,86.71,6870000,73
2002/4/24,88.2,88.25,86.27,86.5,6520500,72.82
2002/4/23,88.35,89.08,87.24,87.33,5144100,73.52
2002/4/22,88.95,88.95,87.36,87.93,6757700,74.02
2002/4/19,89.9,90.03,87.6,89,9273200,74.92
2002/4/18,86.97,89.1,86.9,88.95,14763500,74.88
2002/4/17,87.05,87.2,84,84.81,11019500,71.4
2002/4/16,86.35,86.85,85.58,86.2,7933100,72.57
2002/4/15,86.5,86.6,84.7,85.35,8871600,71.85
2002/4/12,87.56,87.96,84.4,85.6,15819300,72.06
2002/4/11,88.05,88.51,83.34,84.19,23343700,70.87
2002/4/10,88.45,89.95,88.2,89.01,13143900,74.93
2002/4/9,88.5,88.52,87.1,87.74,17383600,73.86
2002/4/8,87.5,88.59,85.35,87.41,41207300,73.58
2002/4/5,100.84,101.25,97.25,97.25,9801800,81.87
2002/4/4,99.96,101.14,99.5,100.84,5928500,84.89
2002/4/3,101.4,101.5,98.9,99.96,7649100,84.15
2002/4/2,102,102.01,100.51,100.95,7382200,84.98
2002/4/1,104,104,102.4,102.86,5587000,86.59
2002/3/28,103.55,105.14,103.39,104,5347500,87.55
2002/3/27,103.75,103.79,102.5,103.39,5602400,87.04
2002/3/26,103.57,105.7,102.3,102.9,8144000,86.62
2002/3/25,105.8,106.66,103.5,103.56,6277900,87.18
2002/3/22,106.5,106.7,105.07,105.6,5507900,88.9
2002/3/21,105.7,106.78,104.7,106.78,5113100,89.89
2002/3/20,106.9,106.9,105.49,105.5,4844100,88.81
2002/3/19,106.85,108.05,106.49,107.49,4614800,90.49
2002/3/18,107.1,108.64,106.23,106.35,5301200,89.53
2002/3/15,106.55,107.45,105.59,106.79,10864100,89.9
2002/3/14,107.02,107.95,106.59,106.6,5335500,89.74
2002/3/13,108.3,108.65,106.7,107.18,6409200,90.23
2002/3/12,105.52,108.85,105.51,108.5,11059300,91.34
2002/3/11,104.35,105.97,103.6,105.24,8639100,88.59
2002/3/8,104.82,107.34,104.82,105.09,10726400,88.47
2002/3/7,107.3,107.5,103.24,103.71,10971900,87.31
2002/3/6,105.15,107.09,104.75,106.3,7687400,89.49
2002/3/5,104.25,106.5,104.16,105.67,7562100,88.96
2002/3/4,103.35,106.53,103.13,105.9,10767700,89.15
2002/3/1,98.6,103.1,98.5,103.02,10492900,86.73
2002/2/28,98.49,99.6,97.82,98.12,7939000,82.6
2002/2/27,98.1,100.31,96.7,97.83,11978700,82.36
2002/2/26,99,99.19,95.99,97.15,11634500,81.78
2002/2/25,98.45,99.25,97.12,98.3,9902800,82.75
2002/2/22,96.38,99.2,95.76,98.45,10471600,82.88
2002/2/21,98.75,99.7,96.01,96.38,10131700,81.14
2002/2/20,99.54,100,97,99.31,14525200,83.6
2002/2/19,101.5,101.8,98.86,101.3,13395900,85.28
2002/2/15,104.8,104.8,101.7,102.89,18204600,86.62
2002/2/14,109,109.15,107.2,107.89,5816300,90.83
2002/2/13,106.7,108.48,106.12,108.07,5086900,90.98
2002/2/12,106.75,107.89,106.06,106.57,4559800,89.71
2002/2/11,105,107.69,104.51,107.38,6271900,90.4
2002/2/8,103,105.72,102.61,104.99,8339400,88.38
2002/2/7,106.64,107,103.86,103.91,7253800,87.47
2002/2/6,106.7,107.82,105.33,106.63,6669800,89.76
2002/2/5,106.25,108.5,106,106.3,6737700,89.37
2002/2/4,108,108,105.99,106.8,6601900,89.79
2002/2/1,107.64,109.3,106.64,108,6799500,90.8
2002/1/31,106.4,107.98,104.46,107.89,9877000,90.71
2002/1/30,104.25,105.75,101,105.55,17713300,88.74
2002/1/29,108.15,108.56,102.41,103,14509400,86.59
2002/1/28,109.5,110.21,107.06,108.15,7092900,90.92
2002/1/25,108.5,110.69,108.1,109.28,6761800,91.87
2002/1/24,108.8,109.73,107.07,108.72,8581500,91.4
2002/1/23,110.8,111.25,107,107.9,12556700,90.71
2002/1/22,114.25,114.26,110.33,110.5,10130400,92.9
2002/1/18,114.25,114.9,112.81,114.25,18440200,96.05
2002/1/17,119.85,120.55,117.26,119.9,11153700,100.8
2002/1/16,118,118.75,117.25,117.4,5366300,98.7
2002/1/15,118.05,119.7,117.72,118.85,5647900,99.92
2002/1/14,120,120.09,117.1,118.05,10026700,99.25
2002/1/11,121.5,122.18,120.28,120.31,4797800,101.15
2002/1/10,123.75,124,121.42,122.14,8926300,102.69
2002/1/9,124.7,126.39,124.15,124.49,6839900,104.66
2002/1/8,124.25,125.2,123.73,124.7,5311800,104.84
2002/1/7,125,126.19,123.7,124.05,5939600,104.29
2002/1/4,124.05,125.6,123.98,125.6,8405200,105.59
2002/1/3,121.5,124.22,120.25,123.66,8621700,103.96
2002/1/2,120.6,121.5,119.8,121.5,6862800,102.15
2001/12/31,122.75,123.24,120.95,120.96,3512700,101.69
2001/12/28,123.5,123.88,122.35,122.9,4213900,103.32
2001/12/27,122.75,123.93,122.64,123.5,3826200,103.83
2001/12/26,122,123.7,121.81,122.4,3755700,102.9
2001/12/24,122.05,122.48,121.1,121.45,1654400,102.11
2001/12/21,122.7,123.5,121.71,122,8659100,102.57
2001/12/20,123.89,124,122.15,122.7,6344800,103.16
2001/12/19,121.9,124.7,121.01,123.89,8053900,104.16
2001/12/18,121.51,122.97,121.35,122.2,5596200,102.74
2001/12/17,120.15,122.14,120.15,121.34,6205100,102.01
2001/12/14,120.8,121.48,119.41,121.1,7036000,101.81
2001/12/13,121.55,122.3,120.12,120.25,8061000,101.1
2001/12/12,121.12,123.21,120.06,123.2,7977900,103.58
2001/12/11,120.4,122.74,119.8,121.5,7793200,102.15
2001/12/10,120,121,119.41,119.66,5570900,100.6
2001/12/7,119.5,121,118.75,120.4,6889200,101.22
2001/12/6,120.5,121.7,119.8,120.14,11225700,101
2001/12/5,116.85,121.98,116.65,121.4,14646200,102.06
2001/12/4,114.3,116.72,113.38,116.64,6585900,98.06
2001/12/3,114.8,114.85,113.21,114.13,5785800,95.95
2001/11/30,114.43,115.94,113.8,115.59,5597800,97.18
2001/11/29,112.9,114.55,111.81,114.43,6128700,96.2
2001/11/28,114.1,114.38,112.1,112.15,6161200,94.29
2001/11/27,116.25,116.3,114.07,114.2,6894100,96.01
2001/11/26,115.9,116.4,115.2,116.33,4854300,97.8
2001/11/23,114.29,115.37,113.72,115.35,1714000,96.98
2001/11/21,114.95,115.25,113.05,114.34,4184700,96.13
2001/11/20,114.35,116.8,114.25,115.44,6452200,97.05
2001/11/19,114.7,115.8,113.77,115,4931300,96.68
2001/11/16,115,115,112.55,114.5,6661500,96.26
2001/11/15,114.1,116.33,113.84,114.75,7013800,96.47
2001/11/14,116.7,116.85,113.33,114.35,8091700,96.14
2001/11/13,115.7,117,115.7,116.7,9216700,98.11
2001/11/12,113,114.9,112.05,114.86,5608400,96.57
2001/11/9,113.1,114.9,113.1,114.08,5045900,95.91
2001/11/8,113.96,115.56,113.61,113.81,7991200,95.68
2001/11/7,113.05,115.2,113.03,113.85,10129700,95.72
2001/11/6,109.6,114.8,109,113.61,8509700,95.4
2001/11/5,109.95,110.59,109.08,109.97,5708500,92.34
2001/11/2,109.15,110.3,108.77,109.5,6216900,91.95
2001/11/1,107.25,110.17,106.9,109.89,8024000,92.27
2001/10/31,109.6,111.12,108.07,108.07,7177700,90.74
2001/10/30,107.8,109.75,107.76,108.65,8625100,91.23
2001/10/29,110.5,110.7,108.62,108.62,7072800,91.21
2001/10/26,110,112.1,109.62,111.16,10142500,93.34
2001/10/25,108.05,110.85,106.75,110.66,9683400,92.92
2001/10/24,106.5,108.75,106.09,108.57,8293200,91.16
2001/10/23,105.75,106.69,104.55,105.81,7429300,88.85
2001/10/22,102.65,105.78,101.9,105.25,7623900,88.38
2001/10/19,101.65,102.74,100.07,102.65,11771900,86.19
2001/10/18,103.05,103.75,100.78,101.26,10694900,85.03
2001/10/17,106.3,106.7,102.9,102.9,18920500,86.4
2001/10/16,101.87,103,99.66,101.85,11946000,85.52
2001/10/15,99.85,102.76,99.85,102,10204200,85.65
2001/10/12,98.7,101,98,100.84,11501200,84.67
2001/10/11,97.7,99.4,96.5,99.4,11501600,83.46
2001/10/10,95,97.3,94.9,97.25,10636900,81.66
2001/10/9,98.5,98.5,96.76,97.14,7525300,81.57
2001/10/8,98.03,99,96.75,98.5,7093400,82.71
2001/10/5,96.65,98.45,95.37,98.02,9708200,82.31
2001/10/4,97.15,98.88,96.8,97.31,9785100,81.71
2001/10/3,92.9,97.62,92.4,96.95,11117000,81.41
2001/10/2,92.3,93.9,92.1,93.77,7221200,78.74
2001/10/1,91.72,93.48,91.34,92.71,8676200,77.85
2001/9/28,90.2,92.71,89.9,91.72,11077200,77.02
2001/9/27,91.3,91.5,87.49,90,13172300,75.57
2001/9/26,94.45,94.45,90.3,91.3,13783100,76.66
2001/9/25,94.1,96,93.41,94.45,12575100,79.31
2001/9/24,91.8,95.54,91.8,94.8,11201800,79.6
2001/9/21,90.6,93.5,89.5,90.5,18364700,75.99
2001/9/20,94.1,95.75,92.85,93.4,15182900,78.43
2001/9/19,96.4,96.85,92.45,96,14883500,80.61
2001/9/18,94,96.75,93.68,96.4,12305000,80.95
2001/9/17,93.9,95.86,92.55,93.34,15132800,78.38
2001/9/10,96,97.4,95.59,96.47,10311500,81
2001/9/7,97.9,98.15,96,96.59,10507000,81.11
2001/9/6,100.68,100.68,97.65,98,9043100,82.29
2001/9/5,101.5,102.83,99.61,100.35,11880700,84.26
2001/9/4,100.15,103.13,99.29,101.49,9891800,85.22
2001/8/31,101,101.36,99.24,99.95,8126600,83.93
2001/8/30,102.75,103.4,98.86,100.36,15015500,84.27
2001/8/29,105.75,105.9,103.82,104.13,4840300,87.44
2001/8/28,106.9,107.17,104.87,104.95,5808100,88.12
2001/8/27,106.99,108.2,106.64,106.86,4540900,89.73
2001/8/24,103.95,107.8,103.41,106.99,7711900,89.84
2001/8/23,104,104.7,103,103,5474300,86.49
2001/8/22,102.5,104.04,101.76,103.96,8029000,87.29
2001/8/21,103.85,104.97,101.4,101.89,6515900,85.56
2001/8/20,104.68,105,102.8,104.1,5612700,87.41
2001/8/17,105.49,105.49,103.9,104.59,7006200,87.82
2001/8/16,104.2,106.02,103.66,105.75,6215200,88.8
2001/8/15,106.35,106.59,105.01,105.01,4712900,88.18
2001/8/14,106.5,106.85,105.4,106.2,5730200,89.17
2001/8/13,105,106.64,104.65,105.86,6024400,88.89
2001/8/10,103.85,104.95,102.81,104.95,5254800,88.12
2001/8/9,103.7,104.54,102.7,104.08,6763200,87.39
2001/8/8,105,106.1,104.1,104.19,6398000,87.49
2001/8/7,105.8,107.37,105.26,106.25,4029300,89.1
2001/8/6,107.25,107.37,105.79,106.51,4176800,89.32
2001/8/3,107.8,110.09,107.1,108.18,3704100,90.72
2001/8/2,108.5,109.47,107.21,108.8,5675100,91.24
2001/8/1,105.35,108.5,105.31,107.06,6036100,89.78
2001/7/31,105.9,107,105.15,105.21,5603000,88.23
2001/7/30,104.9,106.25,104.76,105.85,4030800,88.76
2001/7/27,104.75,105.95,104.11,104.7,4346500,87.8
2001/7/26,104.75,106,102.93,106,8428700,88.89
2001/7/25,104.5,105.7,102.73,104.89,6247600,87.96
2001/7/24,104.85,106.15,103.79,104.51,7299800,87.64
2001/7/23,105.7,106.95,105.3,105.85,6315700,88.76
2001/7/20,103.4,105.7,103.03,105.7,8991700,88.64
2001/7/19,105.6,106,103.1,104,13644500,87.21
2001/7/18,106.1,107.6,103.2,104.28,11670300,87.45
2001/7/17,106.1,108.58,104.75,108.53,8662400,91.01
2001/7/16,108.53,109.38,107.28,107.82,5330100,90.42
2001/7/13,106.15,109.3,106.11,108.53,7841800,91.01
2001/7/12,105.9,107.8,105.62,107.25,8766400,89.94
2001/7/11,101.6,104.13,101.56,103.85,8895400,87.09
2001/7/10,104.73,105.4,101.6,101.96,10266600,85.5
2001/7/9,106.5,106.95,103.65,104.72,9312600,87.82
2001/7/6,110.9,110.9,105.81,106.5,11704600,89.31
2001/7/5,112.6,113.26,111.79,112.1,4419000,94
2001/7/3,114.1,114.19,112.76,112.98,3325800,94.74
2001/7/2,113.5,115.4,112.96,114.35,5913100,95.89
2001/6/29,115.6,116.65,113,113.5,9477400,95.18
2001/6/28,113.8,116.95,113.75,115.1,8181000,96.52
2001/6/27,113.1,114.18,112.45,113.52,4814100,95.2
2001/6/26,111.25,114.05,111.1,113.04,7081900,94.79
2001/6/25,113.75,114.9,111.78,112.65,5675900,94.47
2001/6/22,112.6,114.43,112.5,112.87,5607200,94.65
2001/6/21,112.15,114.7,111.36,112.6,8155800,94.42
2001/6/20,113.5,114.99,111.76,113.09,8828300,94.83
2001/6/19,116.26,117.25,114.56,114.84,6152800,96.3
2001/6/18,113.98,115.44,113.31,114.27,5182800,95.82
2001/6/15,115.1,115.45,113.38,113.6,12470100,95.26
2001/6/14,115.6,116.08,113.99,115.75,7502500,97.07
2001/6/13,117.25,118.47,116.53,116.54,5703200,97.73
2001/6/12,116.75,117.8,115.55,117.25,7301500,98.32
2001/6/11,116.3,118.14,116.1,117.36,6542700,98.42
2001/6/8,117.5,117.5,115.6,116.1,3099100,97.36
2001/6/7,117,118.25,117,117.25,6423700,98.32
2001/6/6,117.6,119,116.5,117.5,9624200,98.53
2001/6/5,113.64,117.6,113.56,116.97,6154400,98.09
2001/6/4,113.25,114.75,112.85,113.64,3812200,95.3
2001/6/1,112.5,113.6,111.9,112.89,5138900,94.67
2001/5/31,112.65,113.86,111.64,111.8,6724100,93.75
2001/5/30,114,114.1,112,112.65,9598700,94.47
2001/5/29,117.35,117.59,115.08,115.27,5818000,96.66
2001/5/25,119.52,119.9,117.76,117.8,5629100,98.78
2001/5/24,117.5,119.6,117.5,119.6,7726400,100.29
2001/5/23,117.8,118.95,117.1,117.4,6402600,98.45
2001/5/22,119.7,119.7,117.25,118.01,6005300,98.96
2001/5/21,117.95,119.9,117.55,119.04,8409400,99.82
2001/5/18,115.07,117.68,114.9,117.44,6714900,98.48
2001/5/17,115.8,117.09,115.05,115.07,6887700,96.5
2001/5/16,112.5,115.8,112.2,115.8,7796700,97.11
2001/5/15,113.5,114.15,112.5,113.58,5873400,95.25
2001/5/14,111.2,113.18,111,112.56,5254800,94.39
2001/5/11,113.75,114.15,110.96,111.81,8390200,93.76
2001/5/10,118.5,118.9,115.2,115.2,7993900,96.6
2001/5/9,116.2,118.18,115.3,116.98,7680200,98.1
2001/5/8,117.25,117.75,115.5,117.7,7605800,98.7
2001/5/7,116.2,117.25,115,115.9,6088600,97.07
